Datetime,Open,High,Low,Close,Adj Close,Volume,Pivot,Signal,Position,Returns,Cumulative_Returns
2024-06-10 15:30:00,156.8769989013672,156.91400146484375,156.82899475097656,156.85499572753906,156.85499572753906,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 15:45:00,156.85699462890625,156.9199981689453,156.83700561523438,156.9029998779297,156.9029998779297,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 16:00:00,156.9040069580078,156.93499755859375,156.88400268554688,156.89500427246094,156.89500427246094,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 16:15:00,156.89300537109375,156.9510040283203,156.8820037841797,156.9499969482422,156.9499969482422,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 16:30:00,156.94900512695312,156.97300720214844,156.9199981689453,156.9239959716797,156.9239959716797,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 16:45:00,156.927001953125,156.93899536132812,156.89599609375,156.9340057373047,156.9340057373047,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 17:00:00,156.93299865722656,156.9739990234375,156.92300415039062,156.93499755859375,156.93499755859375,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 17:15:00,156.93499755859375,156.94700622558594,156.9080047607422,156.94400024414062,156.94400024414062,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 17:30:00,156.9459991455078,156.97500610351562,156.9409942626953,156.9720001220703,156.9720001220703,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 17:45:00,156.9720001220703,157.00100708007812,156.96600341796875,156.99099731445312,156.99099731445312,0,157.0233357747396,0,0,0.0,0.9996802724455183
2024-06-10 18:00:00,156.98899841308594,157.06199645996094,156.9709930419922,157.04400634765625,157.04400634765625,0,157.0233357747396,1,0,-0.000956278917018832,0.998724299277219
2024-06-10 18:15:00,157.04800415039062,157.05299377441406,156.96400451660156,156.97500610351562,156.97500610351562,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 18:30:00,156.97999572753906,156.98300170898438,156.947998046875,156.97300720214844,156.97300720214844,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 18:45:00,156.97300720214844,157.0050048828125,156.96299743652344,157.0,157.0,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 19:00:00,157.0,157.01400756835938,156.97999572753906,156.99099731445312,156.99099731445312,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 19:15:00,156.99099731445312,157.00100708007812,156.98800659179688,156.99600219726562,156.99600219726562,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 19:30:00,156.99600219726562,157.04400634765625,156.98699951171875,157.02099609375,157.02099609375,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 19:45:00,157.02000427246094,157.0919952392578,157.0189971923828,157.0800018310547,157.0800018310547,0,157.0233357747396,1,0,0.0,0.998724299277219
2024-06-10 20:00:00,157.07899475097656,157.09500122070312,157.052001953125,157.0590057373047,157.0590057373047,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 20:15:00,157.05799865722656,157.06399536132812,157.0279998779297,157.03900146484375,157.03900146484375,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 20:30:00,157.0399932861328,157.0469970703125,157.00999450683594,157.0260009765625,157.0260009765625,0,157.0233357747396,1,0,0.0,0.998724299277219
2024-06-10 20:45:00,157.0240020751953,157.04100036621094,157.0050048828125,157.01300048828125,157.01300048828125,0,157.0233357747396,-1,0,0.0,0.998724299277219
2024-06-10 21:00:00,157.00999450683594,157.0489959716797,156.98699951171875,157.0449981689453,157.0449981689453,0,157.0233357747396,1,0,0.0,0.998724299277219
2024-06-10 21:15:00,157.04200744628906,157.04800415039062,157.02499389648438,157.0449981689453,157.0449981689453,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 21:30:00,157.0399932861328,157.0469970703125,157.01800537109375,157.0449981689453,157.0449981689453,0,157.0233357747396,1,0,0.0,0.998724299277219
2024-06-10 21:45:00,157.04400634765625,157.0570068359375,156.98699951171875,156.99000549316406,156.99000549316406,0,157.0233357747396,0,0,0.0,0.998724299277219
2024-06-10 22:00:00,156.9980010986328,157.03199768066406,156.91299438476562,157.00799560546875,157.00799560546875,0,157.0233357747396,0,0,-0.0009549274143842715,0.9977705900644274
2024-06-10 22:15:00,156.9980010986328,157.03599548339844,156.96600341796875,157.01400756835938,157.01400756835938,0,157.0233357747396,0,0,0.0,0.9977705900644274
2024-06-10 22:30:00,157.00999450683594,157.031005859375,156.98300170898438,157.01300048828125,157.01300048828125,0,157.0233357747396,0,0,0.0,0.9977705900644274
2024-06-10 22:45:00,157.01400756835938,157.0229949951172,156.97300720214844,157.0019989013672,157.0019989013672,0,157.0233357747396,0,0,0.0,0.9977705900644274
2024-06-10 23:00:00,157.0019989013672,157.01300048828125,156.947998046875,156.9739990234375,156.9739990234375,0,157.0233357747396,0,0,0.0,0.9977705900644274
2024-06-10 23:15:00,156.9739990234375,157.0050048828125,156.94900512695312,156.97000122070312,156.97000122070312,0,157.0233357747396,0,0,0.0,0.9977705900644274
2024-06-10 23:30:00,156.96800231933594,157.03700256347656,156.95700073242188,157.0330047607422,157.0330047607422,0,157.0233357747396,1,0,0.0,0.9977705900644274
2024-06-10 23:45:00,157.03399658203125,157.03500366210938,157.00399780273438,157.031005859375,157.031005859375,0,157.0233357747396,1,0,0.0,0.9977705900644274
2024-06-11 00:00:00,157.02999877929688,157.07000732421875,157.02699279785156,157.0399932861328,157.0399932861328,0,157.1346689860026,0,0,0.0,0.9977705900644274
2024-06-11 00:15:00,157.03900146484375,157.07200622558594,157.02999877929688,157.05799865722656,157.05799865722656,0,157.1346689860026,0,0,0.0,0.9977705900644274
2024-06-11 00:30:00,157.05499267578125,157.0590057373047,157.03399658203125,157.0540008544922,157.0540008544922,0,157.1346689860026,0,0,0.0,0.9977705900644274
2024-06-11 00:45:00,157.05099487304688,157.05799865722656,157.01600646972656,157.0399932861328,157.0399932861328,0,157.1346689860026,0,0,0.0,0.9977705900644274
2024-06-11 01:00:00,157.0399932861328,157.17599487304688,157.0279998779297,157.13900756835938,157.13900756835938,0,157.1346689860026,1,0,-0.0009553349056035715,0.996817384991954
2024-06-11 01:15:00,157.13900756835938,157.1909942626953,157.08599853515625,157.16400146484375,157.16400146484375,0,157.1346689860026,1,0,0.0,0.996817384991954
2024-06-11 01:30:00,157.1649932861328,157.218994140625,157.12399291992188,157.1540069580078,157.1540069580078,0,157.1346689860026,1,0,0.0,0.996817384991954
2024-06-11 01:45:00,157.156005859375,157.26499938964844,157.12399291992188,157.21499633789062,157.21499633789062,0,157.1346689860026,1,0,0.0,0.996817384991954
2024-06-11 02:00:00,157.21400451660156,157.23199462890625,157.156005859375,157.177001953125,157.177001953125,0,157.1346689860026,0,0,0.0,0.996817384991954
2024-06-11 02:15:00,157.177001953125,157.2050018310547,157.12399291992188,157.2050018310547,157.2050018310547,0,157.1346689860026,1,0,0.0,0.996817384991954
2024-06-11 02:30:00,157.20199584960938,157.23599243164062,157.1820068359375,157.1959991455078,157.1959991455078,0,157.1346689860026,0,0,0.0,0.996817384991954
2024-06-11 02:45:00,157.19500732421875,157.22300720214844,157.1739959716797,157.218994140625,157.218994140625,0,157.1346689860026,0,0,0.0,0.996817384991954
2024-06-11 03:00:00,157.218994140625,157.25399780273438,157.19200134277344,157.20700073242188,157.20700073242188,0,157.1346689860026,0,0,0.0,0.996817384991954
2024-06-11 03:15:00,157.20799255371094,157.22000122070312,157.1840057373047,157.2100067138672,157.2100067138672,0,157.1346689860026,0,0,0.0,0.996817384991954
2024-06-11 03:30:00,157.2169952392578,157.2239990234375,157.1820068359375,157.21600341796875,157.21600341796875,0,157.1346689860026,0,0,0.0,0.996817384991954
2024-06-11 03:45:00,157.21600341796875,157.28799438476562,157.21200561523438,157.28700256347656,157.28700256347656,0,157.1346689860026,0,0,0.0015920422761851309,0.9984043604104974
2024-06-11 04:00:00,157.28500366210938,157.33399963378906,157.2220001220703,157.24400329589844,157.24400329589844,0,157.1346689860026,0,0,0.0015919004292709526,0.9999937207404209
2024-06-11 04:15:00,157.24600219726562,157.28700256347656,157.23199462890625,157.26400756835938,157.26400756835938,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 04:30:00,157.25999450683594,157.2830047607422,157.218994140625,157.23399353027344,157.23399353027344,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 04:45:00,157.2310028076172,157.2449951171875,157.19200134277344,157.2169952392578,157.2169952392578,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 05:00:00,157.2169952392578,157.22999572753906,157.19700622558594,157.2209930419922,157.2209930419922,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 05:15:00,157.218994140625,157.22900390625,157.20799255371094,157.2169952392578,157.2169952392578,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 05:30:00,157.21600341796875,157.2830047607422,157.21099853515625,157.26800537109375,157.26800537109375,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 05:45:00,157.27099609375,157.29200744628906,157.22900390625,157.25999450683594,157.25999450683594,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 06:00:00,157.26699829101562,157.2969970703125,157.2469940185547,157.2740020751953,157.2740020751953,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 06:15:00,157.2760009765625,157.28799438476562,157.25999450683594,157.2740020751953,157.2740020751953,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 06:30:00,157.27699279785156,157.302001953125,157.1479949951172,157.26100158691406,157.26100158691406,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 06:45:00,157.26100158691406,157.29200744628906,157.2259979248047,157.2779998779297,157.2779998779297,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 07:00:00,157.27999877929688,157.32699584960938,157.2050018310547,157.2570037841797,157.2570037841797,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 07:15:00,157.2550048828125,157.31399536132812,157.24600219726562,157.2760009765625,157.2760009765625,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 07:30:00,157.27699279785156,157.3070068359375,157.24200439453125,157.2469940185547,157.2469940185547,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 07:45:00,157.24899291992188,157.281005859375,157.21600341796875,157.2779998779297,157.2779998779297,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 08:00:00,157.27200317382812,157.29100036621094,157.24400329589844,157.26499938964844,157.26499938964844,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 08:15:00,157.26400756835938,157.32200622558594,157.2469940185547,157.31700134277344,157.31700134277344,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 08:30:00,157.3159942626953,157.36599731445312,157.3090057373047,157.31500244140625,157.31500244140625,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 08:45:00,157.31399536132812,157.35699462890625,157.31199645996094,157.33700561523438,157.33700561523438,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 09:00:00,157.34100341796875,157.35299682617188,157.29400634765625,157.3489990234375,157.3489990234375,0,157.1346689860026,0,0,0.0,0.9999937207404209
2024-06-11 09:15:00,157.35299682617188,157.38900756835938,157.3470001220703,157.38600158691406,157.38600158691406,0,157.1346689860026,0,0,0.0015909480648288031,1.001584658815274
2024-06-11 09:30:00,157.38699340820312,157.38800048828125,157.3470001220703,157.3769989013672,157.3769989013672,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 09:45:00,157.37600708007812,157.39300537109375,157.19200134277344,157.218994140625,157.218994140625,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 10:00:00,157.21499633789062,157.28599548339844,157.13900756835938,157.2519989013672,157.2519989013672,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 10:15:00,157.25100708007812,157.28900146484375,157.2270050048828,157.25599670410156,157.25599670410156,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 10:30:00,157.2570037841797,157.2830047607422,157.1999969482422,157.22000122070312,157.22000122070312,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 10:45:00,157.2169952392578,157.2469940185547,157.19200134277344,157.2449951171875,157.2449951171875,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 11:00:00,157.24400329589844,157.2469940185547,157.1479949951172,157.1790008544922,157.1790008544922,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 11:15:00,157.17599487304688,157.21600341796875,157.1540069580078,157.21200561523438,157.21200561523438,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 11:30:00,157.21200561523438,157.21600341796875,157.10699462890625,157.12899780273438,157.12899780273438,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 11:45:00,157.13299560546875,157.1439971923828,157.0800018310547,157.09100341796875,157.09100341796875,0,157.1346689860026,0,0,0.0,1.001584658815274
2024-06-11 12:00:00,157.09500122070312,157.17100524902344,157.05999755859375,157.16799926757812,157.16799926757812,0,157.1346689860026,1,0,-0.0009541074547215695,1.0006290394257635
2024-06-11 12:15:00,157.1699981689453,157.177001953125,157.09800720214844,157.14100646972656,157.14100646972656,0,157.1346689860026,1,0,0.0,1.0006290394257635
2024-06-11 12:30:00,157.13900756835938,157.15499877929688,157.0500030517578,157.06100463867188,157.06100463867188,0,157.1346689860026,0,0,-0.0009541681133098291,0.9996742711030916
2024-06-11 12:45:00,157.05999755859375,157.11199951171875,157.04100036621094,157.10000610351562,157.10000610351562,0,157.1346689860026,0,0,0.0,0.9996742711030916
2024-06-11 13:00:00,157.0989990234375,157.11199951171875,156.96800231933594,157.04600524902344,157.04600524902344,0,157.1346689860026,0,0,-0.0009545566963700426,0.9987200253334213
2024-06-11 13:15:00,157.04200744628906,157.07699584960938,156.96800231933594,157.01499938964844,157.01499938964844,0,157.1346689860026,0,0,0.0,0.9987200253334213
2024-06-11 13:30:00,157.01499938964844,157.01499938964844,156.8509979248047,156.91900634765625,156.91900634765625,0,157.1346689860026,0,0,0.0,0.9987200253334213
2024-06-11 13:45:00,156.9149932861328,156.93600463867188,156.802001953125,156.88900756835938,156.88900756835938,0,157.1346689860026,-1,0,0.0,0.9987200253334213
2024-06-11 14:00:00,156.88800048828125,156.98300170898438,156.88800048828125,156.96299743652344,156.96299743652344,0,157.1346689860026,-1,0,0.0,0.9987200253334213
2024-06-11 14:15:00,156.96200561523438,157.06700134277344,156.95799255371094,157.06399536132812,157.06399536132812,0,157.1346689860026,0,0,-0.0009560899283185788,0.99776515917599
2024-06-11 14:30:00,157.06100463867188,157.1219940185547,157.0070037841797,157.08099365234375,157.08099365234375,0,157.1346689860026,0,0,-0.0009556392426862667,0.9968116556348963
2024-06-11 14:45:00,157.08200073242188,157.16400146484375,157.03599548339844,157.13800048828125,157.13800048828125,0,157.1346689860026,1,0,0.0,0.9968116556348963
2024-06-11 15:00:00,157.13499450683594,157.23699951171875,157.0959930419922,157.23599243164062,157.23599243164062,0,157.1346689860026,1,0,0.0,0.9968116556348963
2024-06-11 15:15:00,157.23699951171875,157.2429962158203,157.16900634765625,157.2220001220703,157.2220001220703,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 15:30:00,157.2209930419922,157.26199340820312,157.19000244140625,157.2519989013672,157.2519989013672,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 15:45:00,157.2530059814453,157.33700561523438,157.2220001220703,157.3179931640625,157.3179931640625,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 16:00:00,157.3179931640625,157.38600158691406,157.3040008544922,157.34500122070312,157.34500122070312,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 16:15:00,157.34800720214844,157.3520050048828,157.2480010986328,157.2740020751953,157.2740020751953,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 16:30:00,157.281005859375,157.35400390625,157.27200317382812,157.33799743652344,157.33799743652344,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 16:45:00,157.33999633789062,157.36199951171875,157.32000732421875,157.3249969482422,157.3249969482422,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 17:00:00,157.32000732421875,157.3419952392578,157.29400634765625,157.33399963378906,157.33399963378906,0,157.1346689860026,0,0,0.0,0.9968116556348963
2024-06-11 17:15:00,157.33099365234375,157.40199279785156,157.32699584960938,157.36300659179688,157.36300659179688,0,157.1346689860026,0,0,0.001590958261039118,0.9983975413731287
2024-06-11 17:30:00,157.35800170898438,157.36900329589844,157.32400512695312,157.35299682617188,157.35299682617188,0,157.1346689860026,0,0,0.0,0.9983975413731287
2024-06-11 17:45:00,157.35299682617188,157.38600158691406,157.34300231933594,157.37600708007812,157.37600708007812,0,157.1346689860026,0,0,0.0,0.9983975413731287
2024-06-11 18:00:00,157.38099670410156,157.3820037841797,157.15699768066406,157.2270050048828,157.2270050048828,0,157.1346689860026,0,0,0.0,0.9983975413731287
2024-06-11 18:15:00,157.2220001220703,157.24400329589844,157.19400024414062,157.20599365234375,157.20599365234375,0,157.1346689860026,0,0,0.0,0.9983975413731287
2024-06-11 18:30:00,157.20700073242188,157.23399353027344,157.19200134277344,157.20599365234375,157.20599365234375,0,157.1346689860026,0,0,0.0,0.9983975413731287
2024-06-11 18:45:00,157.20700073242188,157.2100067138672,157.0959930419922,157.12100219726562,157.12100219726562,0,157.1346689860026,-1,0,0.0,0.9983975413731287
2024-06-11 19:00:00,157.1179962158203,157.12899780273438,157.06500244140625,157.08099365234375,157.08099365234375,0,157.1346689860026,-1,0,-0.0009539800504977839,0.9974450900361927
2024-06-11 19:15:00,157.08099365234375,157.08599853515625,157.0449981689453,157.05999755859375,157.05999755859375,0,157.1346689860026,-1,0,0.0,0.9974450900361927
2024-06-11 19:30:00,157.0570068359375,157.07699584960938,157.03900146484375,157.05099487304688,157.05099487304688,0,157.1346689860026,-1,0,0.0,0.9974450900361927
